Column1	Column2	Column3
08:53	みつきん	かわいいね
08:53	なり	ふへへ
08:53	なり	くっつきたいからね
08:53	なり	旅館やば
08:53	なり	鼻の下伸びちゃう
08:53	みつきん	鼻息荒くなっちゃう
08:54	なり	どっちもやばくておもろ
08:54	みつきん	あ、きょうからできねんだった、、、、
08:54	なり	できねんだったあああ
08:54	みつきん	やばやば
08:54	みつきん	てか今日も花火らしい
08:54	みつきん	わい
08:54	なり	いっぱい我慢しなきゃね
08:54	みつきん	ね
08:54		メッセージの送信を取り消しました
08:54		みつきんがメッセージの送信を取り消しました
08:54	みつきん	します
08:54	なり	すき
08:54	なり	月曜日楽しみになった
08:54	みつきん	なりへ抗う手段なし
08:54	みつきん	んひーーー
08:54	なり	はなびいいな
08:55	なり	めっちゃ花火あるやん
08:55	なり	抗わなくてよいよ
08:55	なり	ふふ
08:55	なり	ゆうくんにおいでされたいけどなりもおいでしよー
08:55	みつきん	実家の方の花火だったらしい
08:55	みつきん	ラッキー
08:56	みつきん	おいで♡
08:56	みつきん	お
08:56	みつきん	い
08:56	みつきん	で
08:56	みつきん	されんの
08:56	みつきん	やば
08:56	なり	花火いいなあ
08:56	なり	おいで ってやばいのよ
08:56	なり	好きな人においでされんのやばいんだよ
08:56	なり	知ってた？？？
08:56		メッセージの送信を取り消しました
09:16	みつきん	んふーーー
09:16	みつきん	やばいね
09:19	みつきん	ふたりでしよ
09:19	みつきん	どっちが行くん2人でしたら
09:29	なり	おもろ
09:29	なり	ふたりでしよか
09:29	なり	おいでーっていいながら進まない
09:33	みつきん	滑稽すぎるな
09:34	みつきん	[写真]
09:34	みつきん	ノリノリ〜
09:35	みつきん	なりなり〜
09:39	なり	おもろいな
09:39	なり	のりのりなりなり
09:39	なり	サターンいいよねえ
09:39	みつきん	実家なら堂々となりなり〜する
09:44	なり	堂々としていいのかw
09:52	みつきん	します
09:53	なり	可愛いな
09:53	なり	聞きたいわそれ
09:58	みつきん	んふふ
09:58	みつきん	俺だけのは聞かせてあげれるけどなあ
09:58	みつきん	今日の帰り実家帰る時電話できるんじゃない！？
09:59	みつきん	あり
09:59	みつきん	期待しないどこ
10:01	なり	んはあ
10:01	なり	うわあああああしたい
10:01	なり	何時頃？
10:01	なり	散歩の時間くらいやったら行けるかも
10:01	なり	なんせいるんでねnpcが
10:01	なり	ねかふぇいかんかな
10:03	みつきん	4時半上がりで〜
10:03	みつきん	5時半くらいには家出れるかなあ
10:03	みつきん	て感じ
10:04	みつきん	期待しないよ！！！！！！ねえ！！！
10:04	なり	なるほどね
10:04	なり	期待しない方がよさそおおおお
10:05	なり	めっちゃしたい
10:05	なり	買い物その時間にずらそか？
